t,T0,T1,P0,P1
2026-01-15 03:46:03,28.1,24.4,15,15
2026-01-15 03:47:03,27.9,24.3,15,15
2026-01-15 03:48:03,27.6,24.1,15,15
2026-01-15 03:49:02,27.4,24.1,15,15
2026-01-15 03:50:03,27.2,23.9,15,15
2026-01-15 03:51:03,26.9,23.8,15,15
2026-01-15 03:52:03,26.6,23.7,15,15
2026-01-15 03:53:03,26.5,23.6,15,15
2026-01-15 03:54:02,26.2,23.4,15,15
2026-01-15 03:55:03,26.1,23.3,15,15
2026-01-15 03:56:03,25.9,23.2,15,15
2026-01-15 03:57:03,25.6,23.1,15,15
2026-01-15 03:58:03,25.5,23.1,15,15
2026-01-15 03:59:02,25.3,22.9,15,15
2026-01-15 04:00:03,25.1,22.8,15,15
2026-01-15 04:01:03,24.9,22.8,15,15
2026-01-15 04:02:03,24.8,22.6,15,15
2026-01-15 04:03:03,24.6,22.5,15,15
2026-01-15 04:04:02,24.4,22.4,15,15
2026-01-15 04:05:03,24.3,22.4,15,15
2026-01-15 04:06:03,24.1,22.2,15,15
2026-01-15 04:07:03,23.9,22.2,15,15
2026-01-15 04:08:03,23.8,22.1,15,15
2026-01-15 04:09:02,23.7,22.0,15,15
2026-01-15 04:10:03,23.5,21.9,15,15
2026-01-15 04:11:03,23.4,21.8,15,15
2026-01-15 04:12:03,23.2,21.8,15,15
2026-01-15 04:13:03,23.1,21.6,15,15
2026-01-15 04:14:02,22.9,21.6,15,15
2026-01-15 04:15:03,22.8,21.4,15,15
2026-01-15 04:16:03,22.7,21.4,15,15
2026-01-15 04:17:03,22.6,21.3,15,15
2026-01-15 04:18:02,22.4,21.2,15,15
2026-01-15 04:19:03,22.3,21.1,15,15
2026-01-15 04:20:03,22.2,21.1,15,15
2026-01-15 04:21:03,22.1,21.0,15,15
2026-01-15 04:22:03,21.9,20.9,15,15
2026-01-15 04:23:02,21.9,20.8,15,15
2026-01-15 04:24:03,21.8,20.8,15,15
2026-01-15 04:25:03,21.7,20.6,15,15
2026-01-15 04:26:03,21.6,20.6,15,15
2026-01-15 04:27:03,21.4,20.4,15,15
2026-01-15 04:28:02,21.4,20.4,15,15
2026-01-15 04:29:03,21.2,20.3,15,15
2026-01-15 04:30:03,21.2,20.2,15,15
2026-01-15 04:31:03,21.1,20.2,15,15
2026-01-15 04:32:03,21.0,20.1,15,15
2026-01-15 04:33:02,20.9,20.0,15,15
2026-01-15 04:34:03,20.8,20.0,15,15
2026-01-15 04:35:03,20.6,19.9,15,15
2026-01-15 04:36:03,20.6,19.9,15,15
2026-01-15 04:37:03,20.5,19.8,15,15
2026-01-15 04:38:02,20.4,19.7,15,15
2026-01-15 04:39:03,20.3,19.7,15,15
2026-01-15 04:40:03,20.2,19.6,15,15
2026-01-15 04:41:03,20.2,19.5,15,15
2026-01-15 04:42:03,20.1,19.4,15,15
2026-01-15 04:43:02,20.1,19.4,15,15
2026-01-15 04:44:03,20.0,19.3,15,15
2026-01-15 04:45:03,19.9,19.3,15,15
2026-01-15 04:46:03,19.9,19.2,15,15
2026-01-15 04:47:03,19.8,19.2,15,15
2026-01-15 04:48:02,19.7,19.1,15,15
2026-01-15 04:49:03,19.6,19.1,15,15
2026-01-15 04:50:03,19.6,19.0,15,15
2026-01-15 04:51:03,19.5,18.9,15,15
2026-01-15 04:52:02,19.4,18.9,15,15
2026-01-15 04:53:03,19.4,18.9,15,15
2026-01-15 04:54:03,19.3,18.8,15,15
2026-01-15 04:55:03,19.3,18.8,15,15
2026-01-15 04:56:03,19.2,18.7,15,15
2026-01-15 04:57:02,19.1,18.6,15,15
2026-01-15 04:58:03,19.1,18.6,15,15
2026-01-15 04:59:03,19.0,18.5,15,15
2026-01-15 05:00:03,19.0,18.4,15,15
2026-01-15 05:01:03,18.9,18.4,15,15
2026-01-15 05:02:02,18.9,18.4,15,15
2026-01-15 05:03:03,18.8,18.3,15,15
2026-01-15 05:04:03,18.7,18.2,15,15
2026-01-15 05:05:03,18.7,18.2,15,15
2026-01-15 05:06:03,18.7,18.1,15,15
2026-01-15 05:07:02,18.6,18.1,15,15
2026-01-15 05:08:03,18.6,18.0,15,15
2026-01-15 05:09:03,18.5,18.0,15,15
2026-01-15 05:10:03,18.4,17.9,15,15
2026-01-15 05:11:03,18.4,17.9,15,15
2026-01-15 05:12:02,18.4,17.8,15,15
2026-01-15 05:13:03,18.3,17.8,15,15
2026-01-15 05:14:03,18.2,17.8,15,15
2026-01-15 05:15:03,18.2,17.8,15,15
2026-01-15 05:16:03,18.1,17.7,15,15
2026-01-15 05:17:02,18.1,17.6,15,15
2026-01-15 05:18:02,18.0,17.6,15,15
2026-01-15 05:19:03,18.0,17.5,15,15
2026-01-15 05:20:03,17.9,17.5,15,15
2026-01-15 05:21:03,17.9,17.4,15,15
2026-01-15 05:22:02,17.9,17.4,15,15
2026-01-15 05:23:03,17.9,17.3,15,15
2026-01-15 05:24:03,17.8,17.3,15,15
2026-01-15 05:25:03,17.8,17.2,15,15
2026-01-15 05:26:03,17.8,17.2,15,15
2026-01-15 05:27:02,17.7,17.1,15,15
2026-01-15 05:28:03,17.7,17.1,15,15
2026-01-15 05:29:03,17.7,17.1,15,15
2026-01-15 05:30:03,17.6,17.1,15,15
2026-01-15 05:31:03,17.6,17.1,15,15
2026-01-15 05:32:02,17.6,17.0,15,15
2026-01-15 05:33:03,17.5,16.9,15,15
2026-01-15 05:34:03,17.4,16.9,15,15
2026-01-15 05:35:03,17.4,16.9,15,15
2026-01-15 05:36:03,17.4,16.8,15,15
2026-01-15 05:37:02,17.4,16.8,40,15
2026-01-15 05:38:03,20.1,16.8,40,15
2026-01-15 05:39:03,22.6,16.7,40,15
2026-01-15 05:40:03,23.7,16.6,40,15
2026-01-15 05:41:03,26.1,16.6,40,15
2026-01-15 05:42:02,27.6,16.6,15,15
2026-01-15 05:43:03,28.0,16.6,15,15
2026-01-15 05:44:03,28.0,16.6,15,15
2026-01-15 05:45:03,27.9,16.6,15,15
2026-01-15 05:46:02,27.1,16.6,40,15
2026-01-15 05:47:02,24.7,16.6,40,15
2026-01-15 05:48:03,25.7,16.5,40,15
2026-01-15 05:49:03,26.5,16.4,40,15
2026-01-15 05:50:03,28.2,16.4,15,15
2026-01-15 05:51:02,28.6,16.4,15,15
2026-01-15 05:52:03,28.6,16.4,15,15
2026-01-15 05:53:03,28.4,16.4,15,15
2026-01-15 05:54:03,27.7,16.4,40,15
2026-01-15 05:55:03,25.4,16.3,40,15
2026-01-15 05:56:02,26.6,16.2,40,15
2026-01-15 05:57:03,27.4,16.2,40,15
2026-01-15 05:58:03,28.8,16.2,40,15
2026-01-15 05:59:03,29.4,16.2,40,15
2026-01-15 06:00:03,29.6,16.2,40,15
2026-01-15 06:01:02,29.8,16.1,40,15
2026-01-15 06:02:03,29.9,16.1,40,15
2026-01-15 06:03:03,30.0,16.1,40,15
2026-01-15 06:04:03,30.1,16.0,15,15
2026-01-15 06:05:03,29.9,16.1,15,15
2026-01-15 06:06:02,29.7,16.1,15,15
2026-01-15 06:07:03,29.4,16.1,15,15
2026-01-15 06:08:03,28.8,16.1,40,15
2026-01-15 06:09:03,27.2,16.0,40,15
2026-01-15 06:10:03,28.5,16.0,40,15
2026-01-15 06:11:02,29.1,15.9,40,15
2026-01-15 06:12:03,29.9,15.9,15,15
2026-01-15 06:13:03,30.0,15.9,15,15
2026-01-15 06:14:03,29.9,15.9,15,15
2026-01-15 06:15:03,29.6,15.9,15,15
2026-01-15 06:16:02,29.2,18.4,40,40
2026-01-15 06:17:03,26.2,21.2,40,40
2026-01-15 06:18:03,26.0,23.2,40,40
2026-01-15 06:19:03,26.6,24.4,40,40
2026-01-15 06:20:03,27.4,25.8,15,40
2026-01-15 06:21:03,27.5,28.2,15,40
2026-01-15 06:22:02,27.4,28.9,15,40
2026-01-15 06:23:03,27.2,29.2,15,40
2026-01-15 06:24:03,27.0,29.3,15,40
2026-01-15 06:25:03,26.8,29.5,15,40
2026-01-15 06:26:03,26.6,29.7,15,40
2026-01-15 06:27:02,26.4,29.6,15,40
2026-01-15 06:28:02,26.1,29.8,15,40
2026-01-15 06:29:03,25.9,29.8,15,40
2026-01-15 06:30:03,25.6,29.9,15,40
2026-01-15 06:31:03,25.4,30.1,15,40
2026-01-15 06:32:02,25.3,30.2,15,40
2026-01-15 06:33:03,25.1,30.2,15,40
2026-01-15 06:34:03,24.9,30.4,15,40
2026-01-15 06:35:03,24.8,30.4,15,40
2026-01-15 06:36:03,24.5,30.5,15,40
2026-01-15 06:37:02,24.3,30.1,15,40
2026-01-15 06:38:02,24.1,28.1,15,40
2026-01-15 06:39:03,23.9,27.2,15,40
2026-01-15 06:40:03,23.8,26.9,15,40
2026-01-15 06:41:03,23.6,29.1,15,40
2026-01-15 06:42:03,23.4,30.6,15,40
2026-01-15 06:43:02,23.3,30.5,15,40
2026-01-15 06:44:03,23.1,30.2,15,40
2026-01-15 06:45:03,23.0,30.1,15,40
2026-01-15 06:46:03,22.9,30.3,15,40
2026-01-15 06:47:03,22.8,30.6,15,40
2026-01-15 06:48:02,22.6,30.9,15,40
2026-01-15 06:49:03,22.4,31.1,15,40
2026-01-15 06:50:03,22.4,29.7,15,40
2026-01-15 06:51:03,22.2,28.0,15,40
2026-01-15 06:52:03,22.1,27.4,15,40
2026-01-15 06:53:02,22.0,27.1,15,40
2026-01-15 06:54:03,21.9,26.9,15,40
2026-01-15 06:55:03,21.8,28.8,15,40
2026-01-15 06:56:03,21.6,30.1,15,40
2026-01-15 06:57:03,21.5,30.3,15,40
2026-01-15 06:58:02,21.4,29.6,15,40
2026-01-15 06:59:03,21.3,27.3,15,40
2026-01-15 07:00:03,21.2,26.6,15,40
2026-01-15 07:01:03,21.1,26.4,15,40
2026-01-15 07:02:03,21.0,28.1,15,40
2026-01-15 07:03:02,20.9,29.2,15,40
2026-01-15 07:04:03,20.8,30.2,15,40
2026-01-15 07:05:03,20.8,29.9,15,40
2026-01-15 07:06:03,20.6,29.8,15,40
2026-01-15 07:07:03,20.5,29.9,15,40
2026-01-15 07:08:02,20.4,30.2,15,40
2026-01-15 07:09:03,20.4,30.6,15,40
2026-01-15 07:10:03,20.3,30.7,15,40
2026-01-15 07:11:03,20.2,30.9,15,40
2026-01-15 07:12:03,20.1,31.0,15,40
2026-01-15 07:13:02,20.0,31.1,15,40
2026-01-15 07:14:03,20.0,31.4,15,40
2026-01-15 07:15:03,19.9,31.4,15,40
2026-01-15 07:16:03,19.8,31.6,15,15
2026-01-15 07:17:03,19.7,31.4,15,15
2026-01-15 07:18:02,19.6,31.1,15,15
2026-01-15 07:19:03,19.6,30.9,15,15
2026-01-15 07:20:03,19.5,30.5,15,15
2026-01-15 07:21:03,19.5,30.1,15,15
2026-01-15 07:22:02,19.4,29.9,15,15
2026-01-15 07:23:02,19.3,29.6,15,15
2026-01-15 07:24:03,19.3,29.3,15,15
2026-01-15 07:25:03,19.2,29.1,15,15
2026-01-15 07:26:03,19.1,28.9,15,15
2026-01-15 07:27:03,19.1,28.6,15,15
2026-01-15 07:28:02,19.1,28.4,15,15
2026-01-15 07:29:03,19.0,28.2,15,15
2026-01-15 07:30:03,18.9,27.9,15,15
2026-01-15 07:31:03,18.8,27.8,15,15
2026-01-15 07:32:03,18.8,27.5,15,15
2026-01-15 07:33:02,18.8,27.3,15,15
2026-01-15 07:34:03,18.7,27.1,15,15
2026-01-15 07:35:03,18.7,27.0,15,15
2026-01-15 07:36:03,18.7,26.8,15,15
2026-01-15 07:37:02,18.6,26.7,15,15
2026-01-15 07:38:03,18.6,26.4,15,15
2026-01-15 07:39:03,22.0,26.3,40,15
2026-01-15 07:40:03,23.4,26.1,40,15
2026-01-15 07:41:03,25.4,26.0,40,15
2026-01-15 07:42:02,27.1,25.8,40,15
2026-01-15 07:43:03,28.5,25.6,40,15
2026-01-15 07:44:03,29.0,25.5,40,15
2026-01-15 07:45:03,29.4,25.4,40,15
2026-01-15 07:46:03,29.5,25.2,40,15
2026-01-15 07:47:02,26.9,25.1,40,15
2026-01-15 07:48:03,25.9,24.9,40,15
2026-01-15 07:49:03,25.4,24.8,40,15
2026-01-15 07:50:03,27.2,24.6,40,15
2026-01-15 07:51:03,28.4,24.5,40,15
2026-01-15 07:52:02,29.1,24.4,40,15
2026-01-15 07:53:03,29.7,24.3,40,15
2026-01-15 07:54:03,29.9,24.2,40,15
2026-01-15 07:55:03,29.9,24.1,40,15
2026-01-15 07:56:03,30.1,24.0,40,15
2026-01-15 07:57:03,30.1,23.9,40,15
2026-01-15 07:58:02,30.0,23.8,40,15
2026-01-15 07:59:03,30.0,23.7,40,15
2026-01-15 08:00:03,28.8,23.6,40,15
2026-01-15 08:01:03,27.7,23.4,40,15
2026-01-15 08:02:03,27.5,23.3,40,15
2026-01-15 08:03:02,27.4,23.2,40,15
2026-01-15 08:04:03,29.2,23.1,40,15
2026-01-15 08:05:03,29.2,23.1,40,15
2026-01-15 08:06:03,27.4,22.9,40,15
2026-01-15 08:07:03,26.8,22.8,40,15
2026-01-15 08:08:02,26.8,22.8,40,15
2026-01-15 08:09:03,28.5,22.6,40,15
2026-01-15 08:10:03,29.1,22.6,40,15
2026-01-15 08:11:03,29.7,22.5,40,15
2026-01-15 08:12:02,30.0,22.4,40,15
2026-01-15 08:13:03,30.0,22.3,40,15
2026-01-15 08:14:03,30.1,22.2,40,15
2026-01-15 08:15:03,30.1,22.1,40,15
2026-01-15 08:16:03,30.1,22.0,40,15
2026-01-15 08:17:02,30.1,22.0,40,15
2026-01-15 08:18:02,30.2,21.9,40,15
2026-01-15 08:19:03,30.2,21.8,40,15
2026-01-15 08:20:03,30.3,21.8,40,15
2026-01-15 08:21:03,30.3,21.6,40,15
2026-01-15 08:22:02,30.4,21.6,40,15
2026-01-15 08:23:02,30.4,21.5,40,15
2026-01-15 08:24:03,30.5,21.4,40,15
2026-01-15 08:25:03,30.6,21.3,40,15
2026-01-15 08:26:03,30.6,21.2,40,15
2026-01-15 08:27:02,30.6,21.1,40,15
2026-01-15 08:28:03,30.6,21.1,40,15
2026-01-15 08:29:03,30.7,21.0,40,15
2026-01-15 08:30:03,30.7,20.9,40,15
2026-01-15 08:31:03,30.8,20.9,40,15
2026-01-15 08:32:02,30.9,20.8,40,15
2026-01-15 08:33:03,30.9,20.8,40,15
2026-01-15 08:34:03,30.9,20.6,40,15
2026-01-15 08:35:03,30.8,20.6,15,15
2026-01-15 08:36:03,30.6,20.6,15,15
2026-01-15 08:37:02,30.2,20.6,15,15
2026-01-15 08:38:03,30.0,20.6,15,15
2026-01-15 08:39:03,29.6,20.4,40,15
2026-01-15 08:40:03,28.3,20.3,40,15
2026-01-15 08:41:03,29.7,20.2,40,15
2026-01-15 08:42:02,29.9,20.1,40,15
2026-01-15 08:43:03,30.0,20.1,15,15
2026-01-15 08:44:03,29.9,20.1,15,15
2026-01-15 08:45:03,29.8,20.1,15,15
2026-01-15 08:46:03,29.4,20.0,15,15
2026-01-15 08:47:02,29.2,19.9,15,15
2026-01-15 08:48:03,28.8,19.9,15,15
2026-01-15 08:49:03,28.6,19.8,15,15
2026-01-15 08:50:03,28.3,19.8,15,15
2026-01-15 08:51:03,28.0,19.7,15,15
2026-01-15 08:52:02,27.8,19.6,15,15
2026-01-15 08:53:03,27.5,19.6,15,15
2026-01-15 08:54:03,27.2,19.4,15,15
2026-01-15 08:55:03,27.0,19.4,15,15
2026-01-15 08:56:03,26.8,19.3,15,15
2026-01-15 08:57:02,26.6,19.2,15,15
2026-01-15 08:58:03,26.4,19.2,15,15
2026-01-15 08:59:03,26.2,19.1,15,15
2026-01-15 09:00:03,26.0,19.1,15,15
2026-01-15 09:01:03,25.8,19.0,15,15
2026-01-15 09:02:02,25.6,18.9,15,15
2026-01-15 09:03:03,25.4,18.9,15,15
2026-01-15 09:04:03,25.2,18.8,15,15
2026-01-15 09:05:03,25.0,18.8,15,15
2026-01-15 09:06:03,24.8,18.8,15,15
2026-01-15 09:07:02,24.6,18.7,15,15
2026-01-15 09:08:03,24.5,18.6,15,15
2026-01-15 09:09:03,24.4,18.6,15,15
2026-01-15 09:10:03,24.2,18.5,15,15
2026-01-15 09:11:03,24.1,18.4,15,15
2026-01-15 09:12:02,23.9,18.4,15,15
2026-01-15 09:13:03,23.8,18.4,15,15
2026-01-15 09:14:03,23.6,18.3,15,15
2026-01-15 09:15:03,23.5,18.3,15,15
2026-01-15 09:16:03,23.3,18.2,15,15
2026-01-15 09:17:02,23.2,18.1,15,15
2026-01-15 09:18:03,23.0,18.1,15,15
2026-01-15 09:19:03,22.9,18.1,15,15
2026-01-15 09:20:03,22.8,18.0,15,15
2026-01-15 09:21:03,22.6,17.9,15,15
2026-01-15 09:22:02,22.6,17.9,15,15
2026-01-15 09:23:03,22.4,17.8,15,15
2026-01-15 09:24:03,22.2,17.8,15,15
2026-01-15 09:25:03,22.1,17.8,15,15
2026-01-15 09:26:02,22.0,17.7,15,15
2026-01-15 09:27:02,21.9,17.6,15,15
2026-01-15 09:28:03,21.8,17.6,15,15
2026-01-15 09:29:03,21.7,17.6,15,15
2026-01-15 09:30:03,21.7,17.5,15,15
2026-01-15 09:31:03,21.5,17.5,15,15
2026-01-15 09:32:02,21.4,17.4,15,15
2026-01-15 09:33:03,21.3,17.4,15,15
2026-01-15 09:34:03,21.2,17.4,15,15
2026-01-15 09:35:03,21.1,17.3,15,15
2026-01-15 09:36:03,21.0,17.2,15,15
2026-01-15 09:37:02,20.9,17.2,15,15
2026-01-15 09:38:03,20.8,17.2,15,15
2026-01-15 09:39:03,20.8,17.1,15,15
2026-01-15 09:40:03,20.8,17.1,15,15
2026-01-15 09:41:03,20.6,17.1,15,15
2026-01-15 09:42:02,20.5,17.0,15,15
2026-01-15 09:43:03,20.4,17.0,15,15
2026-01-15 09:44:03,20.3,17.0,15,15
2026-01-15 09:45:03,20.2,16.9,15,15
2026-01-15 09:46:02,20.1,16.9,15,15
2026-01-15 09:47:03,20.1,16.8,15,15
2026-01-15 09:48:03,19.9,16.8,15,15
2026-01-15 09:49:03,19.9,16.8,15,15
2026-01-15 09:50:03,19.8,16.7,15,15
2026-01-15 09:51:02,19.8,16.7,15,15
2026-01-15 09:52:03,19.7,16.7,15,15
2026-01-15 09:53:03,19.6,16.6,15,15
2026-01-15 09:54:03,19.5,16.6,15,15
2026-01-15 09:55:03,19.5,16.6,15,15
2026-01-15 09:56:02,19.4,16.9,15,40
2026-01-15 09:57:03,19.4,20.0,15,40
2026-01-15 09:58:03,19.3,23.1,15,40
2026-01-15 09:59:03,19.2,24.7,15,40
2026-01-15 10:00:02,19.1,27.2,15,40
2026-01-15 10:01:02,19.1,28.6,15,40
2026-01-15 10:02:03,19.1,29.1,15,40
2026-01-15 10:03:03,19.0,29.4,15,40
2026-01-15 10:04:03,18.9,29.5,15,40
2026-01-15 10:05:02,18.9,29.7,15,40
2026-01-15 10:06:03,18.8,29.7,15,40
2026-01-15 10:07:03,18.8,29.7,15,40
2026-01-15 10:08:03,18.8,29.8,15,40
2026-01-15 10:09:03,18.6,29.9,15,40
2026-01-15 10:10:02,18.6,30.0,15,40
2026-01-15 10:11:03,18.5,30.1,15,40
2026-01-15 10:12:03,18.5,30.3,15,40
2026-01-15 10:13:03,18.5,30.4,15,40
2026-01-15 10:14:03,18.4,30.5,15,40
2026-01-15 10:15:02,18.4,30.6,15,40
2026-01-15 10:16:03,18.3,30.7,15,40
2026-01-15 10:17:03,18.2,30.8,15,40
2026-01-15 10:18:03,18.2,30.9,15,40
2026-01-15 10:19:03,18.2,31.0,15,40
2026-01-15 10:20:02,18.1,31.1,15,40
2026-01-15 10:21:03,18.1,31.1,15,40
2026-01-15 10:22:03,18.1,31.2,15,40
2026-01-15 10:23:03,18.0,31.2,15,40
2026-01-15 10:24:03,17.9,31.4,15,40
2026-01-15 10:25:02,17.9,31.5,15,40
2026-01-15 10:26:03,17.9,31.6,15,40
2026-01-15 10:27:03,17.9,31.6,15,40
2026-01-15 10:28:03,17.8,31.7,15,40
2026-01-15 10:29:03,17.8,31.8,15,40
2026-01-15 10:30:03,17.8,31.9,15,40
2026-01-15 10:31:02,17.8,31.9,15,40
2026-01-15 10:32:03,17.6,32.0,15,40
2026-01-15 10:33:03,17.6,32.1,15,40
2026-01-15 10:34:03,17.6,32.1,15,40
2026-01-15 10:35:03,17.5,32.1,15,40
2026-01-15 10:36:02,17.6,32.2,15,40
2026-01-15 10:37:03,17.5,32.2,15,40
2026-01-15 10:38:03,17.6,32.2,15,40
2026-01-15 10:39:03,17.5,32.4,15,40
2026-01-15 10:40:03,17.4,32.5,15,40
2026-01-15 10:41:02,17.4,32.5,15,40
2026-01-15 10:42:03,17.4,32.5,15,40
2026-01-15 10:43:03,17.4,32.5,15,40
2026-01-15 10:44:03,17.3,32.6,15,40
2026-01-15 10:45:03,17.2,32.6,15,40
2026-01-15 10:46:02,17.2,32.7,15,40
2026-01-15 10:47:03,17.2,32.8,15,40
2026-01-15 10:48:03,17.2,32.9,15,40
2026-01-15 10:49:03,17.1,32.9,15,40
2026-01-15 10:50:03,17.1,32.9,15,40
2026-01-15 10:51:02,17.1,33.0,15,40
2026-01-15 10:52:03,17.1,33.0,15,40
2026-01-15 10:53:03,17.1,33.1,15,40
2026-01-15 10:54:03,17.1,33.0,15,40
2026-01-15 10:55:02,17.0,33.1,15,40
2026-01-15 10:56:03,17.0,33.2,15,15
2026-01-15 10:57:03,17.0,32.9,15,15
2026-01-15 10:58:03,17.0,32.5,15,15
2026-01-15 10:59:03,17.0,32.1,15,15
2026-01-15 11:00:02,16.9,31.8,15,15
2026-01-15 11:01:02,16.9,31.4,15,15
2026-01-15 11:02:03,16.9,31.1,15,15
2026-01-15 11:03:03,16.9,30.9,15,15
2026-01-15 11:04:03,16.9,30.6,15,15
2026-01-15 11:05:02,16.9,30.2,15,15
2026-01-15 11:06:03,16.9,30.0,15,15
2026-01-15 11:07:03,16.9,29.7,15,15
2026-01-15 11:08:03,16.9,29.5,15,15
2026-01-15 11:09:03,16.9,29.2,15,15
2026-01-15 11:10:03,16.8,29.0,15,15
2026-01-15 11:11:02,16.8,28.8,15,15
2026-01-15 11:12:03,16.9,28.6,15,15
2026-01-15 11:13:03,16.9,28.4,15,15
2026-01-15 11:14:03,16.9,28.2,15,15
2026-01-15 11:15:02,16.8,28.1,15,15
2026-01-15 11:16:02,16.8,27.9,15,15
2026-01-15 11:17:03,20.3,27.7,40,15
2026-01-15 11:18:03,22.0,27.5,40,15
2026-01-15 11:19:03,24.3,27.2,40,15
2026-01-15 11:20:02,26.4,27.1,40,15
2026-01-15 11:21:03,28.3,26.9,15,15
2026-01-15 11:22:03,28.5,26.8,15,15
2026-01-15 11:23:03,28.5,26.7,15,15
2026-01-15 11:24:03,28.3,26.6,15,15
2026-01-15 11:25:02,28.1,26.4,15,15
2026-01-15 11:26:03,27.9,26.2,15,15
2026-01-15 11:27:03,27.7,26.1,15,15
2026-01-15 11:28:03,27.4,25.9,15,15
2026-01-15 11:29:03,27.1,25.9,15,15
2026-01-15 11:30:02,25.5,25.7,40,15
2026-01-15 11:31:03,25.7,25.5,40,15
2026-01-15 11:32:03,26.1,25.4,40,15
2026-01-15 11:33:03,27.8,25.2,40,15
2026-01-15 11:34:03,28.7,25.1,15,15
2026-01-15 11:35:02,28.8,25.1,15,15
2026-01-15 11:36:03,28.6,25.0,15,15
2026-01-15 11:37:03,28.4,24.9,15,15
2026-01-15 11:38:03,26.6,24.8,40,15
2026-01-15 11:39:03,26.5,24.5,40,15
2026-01-15 11:40:02,26.9,24.4,40,15
2026-01-15 11:41:02,28.4,24.2,40,15
2026-01-15 11:42:03,29.4,24.1,40,15
2026-01-15 11:43:03,29.6,24.0,40,15
2026-01-15 11:44:03,29.8,23.9,40,15
2026-01-15 11:45:02,29.9,23.8,40,15
2026-01-15 11:46:03,30.0,23.6,40,15
2026-01-15 11:47:03,30.1,23.6,40,15
2026-01-15 11:48:03,30.2,23.4,40,15
2026-01-15 11:49:03,30.1,23.4,40,15
2026-01-15 11:50:03,30.0,23.2,40,15
2026-01-15 11:51:02,30.1,23.2,40,15
2026-01-15 11:52:03,30.1,23.1,40,15
2026-01-15 11:53:03,30.0,23.0,40,15
2026-01-15 11:54:03,30.1,22.9,40,15
2026-01-15 11:55:03,30.2,22.7,40,15
2026-01-15 11:56:02,30.2,22.6,40,15
2026-01-15 11:57:03,30.2,22.6,40,15
2026-01-15 11:58:03,30.2,22.6,40,15
2026-01-15 11:59:03,30.2,22.4,40,15
2026-01-15 12:00:02,30.3,22.4,40,15
2026-01-15 12:01:03,30.4,22.3,40,15
2026-01-15 12:02:03,30.4,22.2,15,15
2026-01-15 12:03:03,30.2,22.2,15,15
2026-01-15 12:04:03,30.0,22.2,15,15
2026-01-15 12:05:02,29.8,22.1,15,15
2026-01-15 12:06:03,29.4,22.0,15,15
2026-01-15 12:07:03,29.1,21.9,15,15
2026-01-15 12:08:03,28.8,21.8,15,15
2026-01-15 12:09:03,28.5,21.8,15,15
2026-01-15 12:10:02,28.2,21.7,15,15
2026-01-15 12:11:03,28.0,21.6,15,15
2026-01-15 12:12:03,27.8,21.4,15,15
2026-01-15 12:13:03,27.4,21.4,15,15
2026-01-15 12:14:03,27.2,21.3,15,15
2026-01-15 12:15:02,27.0,21.2,15,15
2026-01-15 12:16:02,26.8,21.2,15,15
2026-01-15 12:17:03,26.6,21.1,15,15
2026-01-15 12:18:03,26.2,21.0,15,15
2026-01-15 12:19:03,26.0,20.9,15,15
2026-01-15 12:20:03,25.9,20.9,15,15
2026-01-15 12:21:02,25.7,20.8,15,15
2026-01-15 12:22:03,25.5,20.7,15,15
2026-01-15 12:23:03,25.4,20.6,15,15
2026-01-15 12:24:03,25.1,20.6,15,15
2026-01-15 12:25:02,24.9,20.5,15,15
2026-01-15 12:26:03,24.8,20.4,15,15
2026-01-15 12:27:03,24.7,20.3,15,15
2026-01-15 12:28:03,24.5,20.2,15,15
2026-01-15 12:29:03,24.2,20.1,15,15
2026-01-15 12:30:02,24.2,20.0,15,15
2026-01-15 12:31:03,24.0,20.0,15,15
2026-01-15 12:32:03,23.8,19.9,15,15
2026-01-15 12:33:03,23.7,19.9,15,15
2026-01-15 12:34:03,23.5,19.8,15,15
2026-01-15 12:35:02,23.3,19.8,15,15
2026-01-15 12:36:03,23.1,19.7,15,15
2026-01-15 12:37:02,23.1,19.6,15,15
2026-01-15 12:38:03,22.9,19.6,15,15
2026-01-15 12:39:03,22.8,19.5,15,15
2026-01-15 12:40:03,22.7,19.4,15,15
2026-01-15 12:41:03,22.6,19.4,15,15
2026-01-15 12:42:02,22.4,19.3,15,15
2026-01-15 12:43:03,22.3,19.2,15,15
2026-01-15 12:44:03,22.2,19.2,15,15
2026-01-15 12:45:03,22.1,19.1,15,15
2026-01-15 12:46:02,21.9,19.1,15,15
2026-01-15 12:47:03,21.9,19.0,15,15
2026-01-15 12:48:03,21.8,19.0,15,15
2026-01-15 12:49:03,21.6,18.9,15,15
2026-01-15 12:50:03,21.5,18.8,15,15
2026-01-15 12:51:02,21.4,18.8,15,15
2026-01-15 12:52:03,21.4,18.8,15,15
2026-01-15 12:53:03,21.2,18.7,15,15
2026-01-15 12:54:03,21.1,18.6,15,15
2026-01-15 12:55:03,21.1,18.6,15,15
2026-01-15 12:56:02,20.9,18.5,15,15
2026-01-15 12:57:03,20.8,18.4,15,15
2026-01-15 12:58:03,20.8,18.4,15,15
2026-01-15 12:59:03,20.6,18.3,15,15
2026-01-15 13:00:02,20.6,18.3,15,15
2026-01-15 13:01:03,20.4,18.3,15,15
2026-01-15 13:02:03,20.4,18.2,15,15
2026-01-15 13:03:03,20.2,18.2,15,15
2026-01-15 13:04:03,20.2,18.1,15,15
